device_id,brand,model,original_price,release_year,purchase_year,age_months,num_defects,defect_ids,defect_names,has_screen_damage,has_water_damage,has_battery_issue,has_physical_damage,has_critical_defect,total_severity_score,avg_severity_score,total_repair_cost,condition_score,condition_grade,base_price_after_depreciation,resale_price
DEV_01745,Lenovo,IdeaPad Slim 3,42990,2021,2024,9,3,"OVR001,SCR002,CAM001","Overheating,Screen Scratch,Camera Defect",1,0,0,0,1,16,5.33,5000,4.43,D,38153,19200
DEV_01746,Apple,iPhone 13,79900,2021,2021,37,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,2.65,F,51269,29900
DEV_01747,Apple,iPhone 13,79900,2021,2024,1,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.03,A,78901,80300
DEV_01748,HP,Envy 13,84990,2021,2023,13,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.52,A,71533,70300
DEV_01749,Dell,Latitude 5420,75990,2021,2021,43,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.61,A,44960,45200
DEV_01750,Samsung,Galaxy Book Pro,89990,2021,2023,24,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.68,A,67492,69100
DEV_01751,Samsung,Galaxy Z Fold 4,159999,2022,2021,49,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.87,A,86666,86000
DEV_01752,Dell,XPS 13,99990,2022,2022,25,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.29,C,74159,57700
DEV_01753,Apple,MacBook Air M2,119900,2022,2022,33,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.67,A,80932,76300
DEV_01754,HP,Envy 13,84990,2021,2021,47,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.32,F,47452,17500
DEV_01755,Samsung,Galaxy Note 20,79999,2020,2024,3,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,2.39,F,76999,44800
DEV_01756,Lenovo,ThinkPad X1,124990,2022,2024,4,1,PHY001,Physical Dent,0,0,0,1,0,4,4.0,2000,6.01,C,118740,93200
DEV_01757,Dell,XPS 13,99990,2022,2021,43,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.52,A,59160,59400
DEV_01758,HP,Pavilion 15,58990,2022,2024,2,2,"HNG001,SCR001","Broken Hinge,Cracked Screen",1,0,0,1,1,16,8.0,7500,1.83,F,57515,22400
DEV_01759,Dell,Inspiron 15,54990,2021,2024,4,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.88,A,52240,54100
DEV_01760,Apple,iPhone 13,79900,2021,2022,30,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,5.32,C,55930,41100
DEV_01761,Dell,XPS 13,99990,2022,2022,33,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,3.75,D,67493,45600
DEV_01762,Samsung,Galaxy A54,38999,2023,2023,24,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,4.11,D,29249,19400
DEV_01763,OnePlus,OnePlus Nord 3,33999,2023,2024,12,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.7,A,28899,28700
DEV_01764,Samsung,Galaxy S23 Ultra,124999,2023,2023,21,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,4.02,D,96874,65600
DEV_01765,Samsung,Galaxy A54,38999,2023,2022,28,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,1.12,F,27949,12900
DEV_01766,Apple,MacBook Air M2,119900,2022,2021,37,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.11,A,76935,78000
DEV_01767,Apple,MacBook Pro 14,194900,2021,2023,21,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.0,F,151047,51500
DEV_01768,Apple,MacBook Air M2,119900,2022,2022,30,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.64,A,83930,82200
DEV_01769,Samsung,Galaxy S23 Ultra,124999,2023,2024,10,2,"BTN001,BAT002","Button Damage,Battery Swelling",0,0,1,1,1,13,6.5,4000,3.1,D,109374,40100
DEV_01770,Apple,iPhone SE,42500,2020,2024,8,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,4.96,D,38250,26400
DEV_01771,HP,Envy 13,84990,2021,2022,28,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,4.32,D,60909,43500
DEV_01772,OnePlus,OnePlus 10 Pro,66999,2022,2022,30,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.92,A,46899,47200
DEV_01773,OnePlus,OnePlus 10 Pro,66999,2022,2023,20,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,6.51,C,52482,44400
DEV_01774,Samsung,Galaxy Book2 360,109990,2022,2023,15,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.77,A,90741,87800
DEV_01775,HP,Pavilion 15,58990,2022,2021,37,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,7.04,B,37851,32500
DEV_01776,Apple,iPhone 14 Pro,129900,2022,2023,23,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,5.71,C,98507,77900
DEV_01777,Apple,iPhone 13,79900,2021,2022,32,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.5,C,54598,42500
DEV_01778,Samsung,Galaxy S23 Ultra,124999,2023,2024,9,2,"CHG001,KEY001","Charging Port Issue,Keyboard Malfunction",0,0,0,0,0,11,5.5,4000,4.68,D,110936,66000
DEV_01779,Apple,MacBook Air M2,119900,2022,2024,2,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,5.12,C,116902,81600
DEV_01780,HP,Envy 13,84990,2021,2023,22,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,3.92,D,65158,45000
DEV_01781,Lenovo,ThinkPad X1,124990,2022,2023,20,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.04,A,97908,94000
DEV_01782,Dell,Latitude 5420,75990,2021,2024,1,2,"PHY001,WTR001","Physical Dent,Water Damage",0,1,0,1,1,14,7.0,10000,3.12,D,75040,21400
DEV_01783,HP,EliteBook 840,95990,2022,2021,43,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.17,A,56794,57400
DEV_01784,Samsung,Galaxy S22,72999,2022,2021,47,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.94,A,40757,40900
DEV_01785,Lenovo,IdeaPad Slim 3,42990,2021,2023,21,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.0,F,33317,11900
DEV_01786,OnePlus,OnePlus 10 Pro,66999,2022,2022,29,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.48,C,47457,37900
DEV_01787,Dell,Inspiron 15,54990,2021,2022,32,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.0,F,37576,13000
DEV_01788,Samsung,Galaxy Book Pro,89990,2021,2023,22,4,"OVR001,BTN001,PHY002,CAM001","Overheating,Button Damage,Back Panel Damage,Camera Defect",0,0,0,1,1,21,5.25,8500,4.48,D,68992,29600
DEV_01789,OnePlus,OnePlus 10 Pro,66999,2022,2021,46,1,PHY001,Physical Dent,0,0,0,1,0,4,4.0,2000,6.3,C,37966,28700
DEV_01790,OnePlus,OnePlus 10 Pro,66999,2022,2023,22,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.33,A,51365,48000
DEV_01791,Apple,iPhone SE,42500,2020,2021,45,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,4.78,D,24437,17500
DEV_01792,Samsung,Galaxy Note 20,79999,2020,2024,8,2,"SCR001,OVR001","Cracked Screen,Overheating",1,0,0,0,1,17,8.5,6000,1.1,F,71999,25400
DEV_01793,Apple,iPhone 14 Pro,129900,2022,2021,46,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.48,A,73610,74600
DEV_01794,Apple,iPhone 14 Pro,129900,2022,2024,3,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.63,A,125028,122100
DEV_01795,Samsung,Galaxy S22,72999,2022,2022,27,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.9,A,52924,55300
DEV_01796,Lenovo,ThinkPad X1,124990,2022,2022,35,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.64,A,82285,84800
DEV_01797,Apple,MacBook Pro 14,194900,2021,2023,20,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.07,A,152671,145800
DEV_01798,Dell,Inspiron 15,54990,2021,2023,15,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.39,A,45366,42600
DEV_01799,Lenovo,ThinkPad X1,124990,2022,2024,8,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.08,A,112491,112600
DEV_01800,Apple,iPhone 13,79900,2021,2024,12,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,3.5,D,67915,45400
DEV_01801,Apple,MacBook Air M2,119900,2022,2021,47,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.39,A,66944,67400
DEV_01802,HP,EliteBook 840,95990,2022,2024,11,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.0,F,82791,24000
DEV_01803,OnePlus,OnePlus 11,56999,2023,2022,34,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.6,A,37999,37500
DEV_01804,Samsung,Galaxy Book Pro,89990,2021,2021,43,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,2.65,F,53244,32400
DEV_01805,Lenovo,IdeaPad Slim 3,42990,2021,2024,1,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.57,A,42452,41500
DEV_01806,Apple,MacBook Pro 14,194900,2021,2021,47,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.89,A,108819,104900
DEV_01807,Apple,iPhone SE,42500,2020,2022,36,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.39,F,27625,9900
DEV_01808,Dell,Inspiron 15,54990,2021,2023,18,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,3.36,D,43992,28600
DEV_01809,Apple,iPhone 11,54900,2019,2023,18,2,"KEY001,BAT001","Keyboard Malfunction,Battery Drain",0,0,1,0,0,12,6.0,5000,4.0,D,43920,24900
DEV_01810,Apple,iPhone 12,65900,2020,2023,19,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,1.6,F,52170,28800
DEV_01811,Apple,iPhone 13,79900,2021,2024,11,2,"PHY001,KEY001","Physical Dent,Keyboard Malfunction",0,0,0,1,0,10,5.0,4500,5.06,C,68913,40300
DEV_01812,Dell,XPS 13,99990,2022,2024,9,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.64,A,88741,90400
DEV_01813,Samsung,Galaxy S23 Ultra,124999,2023,2024,9,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,2.91,F,110936,68300
DEV_01814,OnePlus,OnePlus 10 Pro,66999,2022,2022,36,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,6.74,C,43549,36700
DEV_01815,HP,Pavilion 15,58990,2022,2021,43,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,2.9,F,34902,22300
DEV_01816,Lenovo,IdeaPad Slim 3,42990,2021,2022,34,2,"CAM001,CHG001","Camera Defect,Charging Port Issue",0,0,0,0,0,10,5.0,4500,5.18,C,28660,17200
DEV_01817,HP,Pavilion 15,58990,2022,2022,33,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.23,A,39818,39200
DEV_01818,OnePlus,OnePlus 10 Pro,66999,2022,2022,27,2,"KEY001,OVR001","Keyboard Malfunction,Overheating",0,0,0,0,1,14,7.0,4500,3.4,D,48574,23700
DEV_01819,HP,EliteBook 840,95990,2022,2022,34,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.52,A,63993,60200
DEV_01820,Apple,iPhone 14 Pro,129900,2022,2022,28,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.15,A,93095,92100
DEV_01821,Samsung,Galaxy S23 Ultra,124999,2023,2022,32,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,5.33,C,85415,60800
DEV_01822,Dell,XPS 13,99990,2022,2023,18,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.3,C,79992,62900
DEV_01823,Dell,Latitude 5420,75990,2021,2022,30,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,1.11,F,53193,26500
DEV_01824,Apple,iPhone 12,65900,2020,2021,49,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.31,A,35695,36100
DEV_01825,Samsung,Galaxy Z Fold 4,159999,2022,2021,49,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,4.07,D,86666,56800
DEV_01826,Dell,XPS 13,99990,2022,2024,2,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.15,F,97490,28000
DEV_01827,Lenovo,IdeaPad Slim 3,42990,2021,2021,45,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.8,A,24719,24600
DEV_01828,Apple,iPhone SE,42500,2020,2021,37,2,"HNG001,SCR001","Broken Hinge,Cracked Screen",1,0,0,1,1,16,8.0,7500,2.26,F,27270,10100
DEV_01829,OnePlus,OnePlus Nord 3,33999,2023,2022,33,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.05,F,22949,8200
DEV_01830,Apple,iPhone SE,42500,2020,2023,13,2,"PHY001,BTN001","Physical Dent,Button Damage",0,0,0,1,0,7,3.5,3000,6.56,C,35770,27100
DEV_01831,Apple,MacBook Air M2,119900,2022,2022,31,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.74,A,82930,86100
DEV_01832,Samsung,Galaxy Book2 360,109990,2022,2021,49,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,4.15,D,59577,38300
DEV_01833,Dell,XPS 13,99990,2022,2024,10,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.19,A,87491,82400
DEV_01834,Samsung,Galaxy Z Fold 4,159999,2022,2022,31,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,4.35,D,110665,74800
DEV_01835,Apple,MacBook Pro 14,194900,2021,2022,36,4,"DSP001,SCR001,OVR001,WTR001","Display Flickering,Cracked Screen,Overheating,Water Damage",1,1,0,0,1,33,8.25,17500,1.56,F,126685,15100
DEV_01836,Samsung,Galaxy Book Pro,89990,2021,2021,47,2,"CAM001,PHY001","Camera Defect,Physical Dent",0,0,0,1,0,9,4.5,5000,5.47,C,50244,33600
DEV_01837,Apple,MacBook Pro 14,194900,2021,2022,28,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.44,C,139678,115000
DEV_01838,HP,Envy 13,84990,2021,2023,14,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,3.18,D,70825,46000
DEV_01839,Apple,MacBook Pro 14,194900,2021,2023,23,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,7.26,B,147799,121400
DEV_01840,Lenovo,ThinkPad X1,124990,2022,2021,43,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.2,A,73952,69100
DEV_01841,OnePlus,OnePlus 10 Pro,66999,2022,2021,47,1,BAT001,Battery Drain,0,0,1,0,0,6,6.0,2500,4.28,D,37407,24200
DEV_01842,Apple,MacBook Air M2,119900,2022,2023,23,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.98,A,90924,93800
DEV_01843,Samsung,Galaxy Book Pro,89990,2021,2024,3,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.48,A,86615,81100
DEV_01844,Lenovo,IdeaPad Slim 3,42990,2021,2022,34,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,1.25,F,28660,13400
DEV_01845,Apple,iPhone 13,79900,2021,2021,41,2,"BAT001,BTN001","Battery Drain,Button Damage",0,0,1,1,0,9,4.5,3500,5.08,C,48605,32000
DEV_01846,Apple,MacBook Air M2,119900,2022,2022,26,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,5.1,C,87926,66400
DEV_01847,Apple,iPhone 11,54900,2019,2023,24,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.71,A,41175,41900
DEV_01848,Apple,iPhone 14 Pro,129900,2022,2023,19,3,"PHY001,BAT002,HNG001","Physical Dent,Battery Swelling,Broken Hinge",0,0,1,1,1,21,7.0,8500,2.93,F,102837,27100
DEV_01849,Samsung,Galaxy Book2 360,109990,2022,2023,13,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,6.87,C,92574,76800
DEV_01850,Samsung,Galaxy A54,38999,2023,2021,46,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.65,A,22099,21700
DEV_01851,Apple,MacBook Air M2,119900,2022,2021,43,4,"OVR001,PHY001,HNG001,CAM001","Overheating,Physical Dent,Broken Hinge,Camera Defect",0,0,0,1,1,24,6.0,10500,3.97,D,70940,25000
DEV_01852,Samsung,Galaxy Note 20,79999,2020,2022,34,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,6.61,C,53332,44300
DEV_01853,HP,Pavilion 15,58990,2022,2022,29,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,7.27,B,41784,35000
DEV_01854,Samsung,Galaxy Book Pro,89990,2021,2022,35,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.75,A,59243,58200
DEV_01855,Apple,iPhone SE,42500,2020,2022,31,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.45,A,29395,27500
DEV_01856,Apple,iPhone 14 Pro,129900,2022,2023,13,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,3.51,D,109332,75100
DEV_01857,HP,EliteBook 840,95990,2022,2023,24,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,7.39,B,71992,63000
DEV_01858,Apple,iPhone 11,54900,2019,2024,4,4,"BTN001,BAT002,CAM001,WTR001","Button Damage,Battery Swelling,Camera Defect,Water Damage",0,1,1,1,1,28,7.0,15000,2.89,F,52155,6400
DEV_01859,Apple,iPhone 12,65900,2020,2021,43,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.04,A,38990,39300
DEV_01860,HP,Pavilion 15,58990,2022,2021,41,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.31,A,35885,34100
DEV_01861,Apple,iPhone SE,42500,2020,2023,20,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.0,F,33291,9700
DEV_01862,Samsung,Galaxy Book Pro,89990,2021,2023,16,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,7.09,B,73491,61800
DEV_01863,Apple,iPhone 12,65900,2020,2024,3,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,6.99,C,63428,53100
DEV_01864,Samsung,Galaxy S23 Ultra,124999,2023,2023,19,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,4.52,D,98957,73600
DEV_01865,HP,Envy 13,84990,2021,2023,16,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.0,F,69408,23400
DEV_01866,Samsung,Galaxy Note 20,79999,2020,2021,39,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,5.04,C,49999,36600
DEV_01867,Apple,iPhone 14 Pro,129900,2022,2024,1,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.47,A,128276,123600
DEV_01868,Samsung,Galaxy Z Fold 4,159999,2022,2021,37,2,"BAT002,BAT001","Battery Swelling,Battery Drain",0,0,1,0,1,16,8.0,5500,2.17,F,102666,33100
DEV_01869,Apple,iPhone 11,54900,2019,2024,10,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.63,A,48037,48100
DEV_01870,Apple,iPhone SE,42500,2020,2024,4,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,7.06,B,40375,34100
DEV_01871,HP,Envy 13,84990,2021,2022,31,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.43,A,58784,55700
DEV_01872,Samsung,Galaxy Book Pro,89990,2021,2021,40,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.37,A,55493,52000
DEV_01873,Samsung,Galaxy Book2 360,109990,2022,2022,28,2,"AUD001,OVR001","Audio Issues,Overheating",0,0,0,0,1,12,6.0,3500,3.83,D,78826,43700
DEV_01874,Lenovo,IdeaPad Slim 3,42990,2021,2021,43,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.93,A,25435,25600
DEV_01875,Apple,MacBook Air M2,119900,2022,2021,46,2,"DSP001,PHY002","Display Flickering,Back Panel Damage",1,0,0,1,0,11,5.5,6000,4.63,D,67943,37800
DEV_01876,Dell,XPS 13,99990,2022,2021,49,1,BTN001,Button Damage,0,0,0,1,0,3,3.0,1000,7.25,B,54161,44800
DEV_01877,OnePlus,OnePlus 10 Pro,66999,2022,2021,47,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.0,F,37407,10700
DEV_01878,Apple,iPhone 12,65900,2020,2021,46,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,6.74,C,37343,31600
DEV_01879,Apple,iPhone 11,54900,2019,2022,31,2,"SCR002,WTR001","Screen Scratch,Water Damage",1,1,0,0,1,13,6.5,8000,3.24,D,37972,11300
DEV_01880,Samsung,Galaxy Z Fold 4,159999,2022,2024,1,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,5.29,C,157999,119900
DEV_01881,Apple,iPhone 11,54900,2019,2023,22,1,SCR002,Screen Scratch,1,0,0,0,0,3,3.0,0,6.87,C,42090,36400
DEV_01882,Samsung,Galaxy S23 Ultra,124999,2023,2022,33,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,2.18,F,84374,46900
DEV_01883,Samsung,Galaxy S23 Ultra,124999,2023,2021,39,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.78,A,78124,76500
DEV_01884,Samsung,Galaxy Book Pro,89990,2021,2021,39,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.94,A,56243,56200
DEV_01885,Apple,iPhone SE,42500,2020,2023,21,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.42,A,32937,32600
DEV_01886,Dell,Inspiron 15,54990,2021,2023,17,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.25,A,44450,41500
DEV_01887,Apple,MacBook Air M2,119900,2022,2024,7,1,HNG001,Broken Hinge,0,0,0,1,0,7,7.0,3500,2.87,F,109408,68900
DEV_01888,Samsung,Galaxy Z Fold 4,159999,2022,2022,25,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.36,A,118665,116200
DEV_01889,Dell,Latitude 5420,75990,2021,2024,2,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.18,F,74090,21600
DEV_01890,Lenovo,ThinkPad X1,124990,2022,2024,11,2,"PHY001,WTR001","Physical Dent,Water Damage",0,1,0,1,1,14,7.0,10000,3.32,D,107803,29200
DEV_01891,Samsung,Galaxy A54,38999,2023,2022,27,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.74,A,28274,27800
DEV_01892,Samsung,Galaxy Book Pro,89990,2021,2024,1,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.63,A,88865,84900
DEV_01893,Apple,iPhone 13,79900,2021,2022,34,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.17,A,53266,52200
DEV_01894,Apple,MacBook Air M2,119900,2022,2023,18,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.95,A,95920,98600
DEV_01895,Lenovo,IdeaPad Slim 3,42990,2021,2021,46,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,4.47,D,24361,16700
DEV_01896,Dell,Inspiron 15,54990,2021,2021,39,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.3,A,34368,34300
DEV_01897,Apple,iPhone 13,79900,2021,2024,8,1,BAT002,Battery Swelling,0,0,1,0,1,10,10.0,3000,0.1,F,71910,26100
DEV_01898,Samsung,Galaxy S23 Ultra,124999,2023,2021,41,2,"SCR002,OVR001","Screen Scratch,Overheating",1,0,0,0,1,11,5.5,2000,4.42,D,76041,44900
DEV_01899,HP,Pavilion 15,58990,2022,2021,39,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.96,A,36868,35100
DEV_01900,Apple,iPhone 12,65900,2020,2024,10,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.61,A,57662,54400
DEV_01901,Samsung,Galaxy Book2 360,109990,2022,2022,29,1,DSP001,Display Flickering,1,0,0,0,0,6,6.0,3500,4.47,D,77909,49400
DEV_01902,Apple,iPhone SE,42500,2020,2022,32,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,4.98,D,29041,21600
DEV_01903,Dell,Inspiron 15,54990,2021,2022,25,1,WTR001,Water Damage,0,1,0,0,1,10,10.0,8000,0.03,F,40784,10900
DEV_01904,Apple,iPhone 12,65900,2020,2021,43,1,CHG001,Charging Port Issue,0,0,0,0,0,5,5.0,1500,5.16,C,38990,27200
DEV_01905,Samsung,Galaxy Z Fold 4,159999,2022,2024,10,1,PHY002,Back Panel Damage,0,0,0,1,0,5,5.0,2500,5.22,C,139999,103800
DEV_01906,OnePlus,OnePlus Nord 3,33999,2023,2021,47,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.61,A,18982,18800
DEV_01907,Apple,MacBook Pro 14,194900,2021,2023,19,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.99,A,154295,161500
DEV_01908,Apple,iPhone 13,79900,2021,2021,43,2,"CHG001,KEY001","Charging Port Issue,Keyboard Malfunction",0,0,0,0,0,11,5.5,4000,4.32,D,47274,26600
DEV_01909,Samsung,Galaxy Z Fold 4,159999,2022,2021,38,1,AUD001,Audio Issues,0,0,0,0,0,4,4.0,1500,6.13,C,101332,82300
DEV_01910,Samsung,Galaxy S23 Ultra,124999,2023,2024,7,1,OVR001,Overheating,0,0,0,0,1,8,8.0,2000,2.42,F,114061,69400
DEV_01911,Dell,Inspiron 15,54990,2021,2023,15,2,"SCR002,BTN001","Screen Scratch,Button Damage",1,0,0,1,0,6,3.0,1000,7.1,B,45366,34900
DEV_01912,Samsung,Galaxy A54,38999,2023,2024,6,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.13,A,36074,35500
DEV_01913,Apple,iPhone SE,42500,2020,2022,34,2,"PHY001,BTN001","Physical Dent,Button Damage",0,0,0,1,0,7,3.5,3000,6.13,C,28333,20000
DEV_01914,Samsung,Galaxy S23 Ultra,124999,2023,2023,20,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.85,A,97915,96200
DEV_01915,OnePlus,OnePlus 10 Pro,66999,2022,2023,22,2,"PHY002,DSP001","Back Panel Damage,Display Flickering",1,0,0,1,0,11,5.5,6000,4.09,D,51365,27900
DEV_01916,HP,Pavilion 15,58990,2022,2021,43,2,"CAM001,BAT001","Camera Defect,Battery Drain",0,0,1,0,0,11,5.5,5500,4.6,D,34902,19800
DEV_01917,Samsung,Galaxy Book Pro,89990,2021,2024,1,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.94,A,88865,90600
DEV_01918,Lenovo,IdeaPad Slim 3,42990,2021,2024,5,0,NONE,NONE,0,0,0,0,0,0,0.0,0,9.71,A,40303,39800
DEV_01919,Apple,iPhone 14 Pro,129900,2022,2021,40,1,KEY001,Keyboard Malfunction,0,0,0,0,0,6,6.0,2500,4.32,D,80105,52500
DEV_01920,Apple,iPhone 14 Pro,129900,2022,2021,38,1,CAM001,Camera Defect,0,0,0,0,0,5,5.0,3000,4.86,D,82270,61800
DEV_01921,OnePlus,OnePlus Nord 3,33999,2023,2021,45,1,SCR001,Cracked Screen,1,0,0,0,1,9,9.0,4000,1.4,F,19549,9600
